1.6182312474035225e-5,4.3644892639605425e-11,2.6158555749387995e-17,0.0,0.0,0.0
0.0008606080900881892,1.234941934360546e-7,3.93799482346554e-12,0.0,0.0,0.0
0.0010574715113123407,1.8647294130690487e-7,7.307190958829299e-12,0.0,0.0,0.0
0.0016526372972324567,4.555782061827779e-7,2.7908457127383467e-11,0.0,0.0,0.0
0.002423716783007509,9.802554785498525e-7,8.810168125589125e-11,0.0,0.0,0.0
0.0027033292997919642,1.2196473498814323e-6,1.2228047501088119e-10,0.0,0.0,0.0
0.004502574921753403,3.3864919143552746e-6,5.660133909940557e-10,0.0,0.0,0.0
0.005474130492386756,5.0080679369363e-6,1.0181526238382344e-9,0.0,0.0,0.0
0.0065096912206814945,7.0857625532562774e-6,1.7139591175416665e-9,0.0,0.0,0.0
0.007463286164755908,9.31824619891537e-6,2.585389492730771e-9,0.0,0.0,0.0
0.008252441692631625,1.1397544954197302e-5,3.4980654054329916e-9,0.0,0.0,0.0
0.008263222297419572,1.1427404832579393e-5,3.511830554847739e-9,0.0,0.0,0.0
0.00863633513627497,1.2485020459782267e-5,4.010853678311725e-9,0.0,0.0,0.0
0.009513162442121583,1.5155554558776912e-5,5.365455603720527e-9,0.0,0.0,0.0
0.009661191147939032,1.5632042838959792e-5,5.620677451174296e-9,0.0,0.0,0.0
0.010560223398881359,1.8685181995542133e-5,7.346990838951547e-9,0.0,0.0,0.0
0.010639195898821636,1.89664486705306e-5,7.51365380249628e-9,0.0,0.0,0.0
0.011024157776492242,2.036777254491321e-5,8.36237488361546e-9,0.0,0.0,0.0
0.01300526160306484,2.8374292201686045e-5,1.3756854895672244e-8,0.0,0.0,0.0
0.013619611881296375,3.1127990354315566e-5,1.5809774562985125e-8,0.0,0.0,0.0
0.013969929416803709,3.2755702664995356e-5,1.706742136897572e-8,0.0,0.0,0.0
0.01503024558792272,3.793704162797647e-5,2.1278903933451375e-8,0.0,0.0,0.0
0.016955235695748312,4.832391607645702e-5,3.060617616685891e-8,0.0,0.0,0.0
0.02030298175368625,6.940831604562179e-5,5.2729344140732624e-8,0.0,0.0,0.0
0.02155356368238224,7.827191982977585e-5,6.316584070482567e-8,0.0,0.0,0.0
